Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-12-30T20:27:24.303Z","","","Included","claude-4.5-opus-high-thinking","No","1303","46","41248","392","42989","Included"
"2025-12-30T20:25:42.677Z","","","Included","claude-4.5-opus-high-thinking","No","4957","408","72667","1501","79533","Included"
"2025-12-30T20:22:39.630Z","","","Included","claude-4.5-opus-high-thinking","No","4124","1387","169801","889","176201","Included"
"2025-12-30T20:18:00.642Z","","","Included","claude-4.5-opus-high-thinking","No","7548","619","199588","2686","210441","Included"
"2025-12-30T20:15:05.619Z","","","Included","claude-4.5-opus-high-thinking","No","3595","175","89783","2779","96332","Included"
"2025-12-30T20:14:01.395Z","","","Included","claude-4.5-opus-high-thinking","No","1127","7","19897","676","21707","Included"
"2025-12-30T20:12:07.253Z","","","Included","claude-4.5-opus-high-thinking","No","19897","8","0","1000","20905","Included"
"2025-12-21T22:11:26.841Z","","","Included","claude-4.5-opus-high-thinking","No","169719","407","0","481","170607","Included"
"2025-12-21T21:52:44.556Z","","","Included","claude-4.5-opus-high-thinking","No","168156","1050","0","518","169724","Included"
"2025-12-21T21:25:50.338Z","","","Included","claude-4.5-opus-high-thinking","No","1094","341","165835","888","168158","Included"
"2025-12-21T21:24:46.694Z","","","Included","claude-4.5-opus-high-thinking","No","498","349","165337","751","166935","Included"
"2025-12-21T21:21:28.826Z","","","Included","claude-4.5-opus-high-thinking","No","13326","491","778405","5969","798191","Included"
"2025-12-21T21:19:41.808Z","","","Included","claude-4.5-opus-high-thinking","No","5159","416","595344","1189","602108","Included"
"2025-12-21T21:17:34.427Z","","","Included","claude-4.5-opus-high-thinking","No","2935","449","578807","1144","583335","Included"
"2025-12-21T21:16:35.796Z","","","Included","claude-4.5-opus-high-thinking","No","1192","588","285551","463","287794","Included"
"2025-12-21T21:14:46.191Z","","","Included","claude-4.5-opus-high-thinking","No","6633","645","554972","2441","564691","Included"
"2025-12-21T21:12:07.372Z","","","Included","claude-4.5-opus-high-thinking","No","12351","2375","785553","4584","804863","Included"
"2025-12-21T21:10:34.904Z","","","Included","claude-4.5-opus-high-thinking","No","2162","490","372363","905","375920","Included"
"2025-12-21T21:09:19.910Z","","","Included","claude-4.5-opus-high-thinking","No","4461","2528","483925","862","491776","Included"
"2025-12-21T21:07:46.194Z","","","Included","claude-4.5-opus-high-thinking","No","7397","2591","859687","1648","871323","Included"
"2025-12-21T21:06:50.141Z","","","Included","claude-4.5-opus-high-thinking","No","3031","415","480404","782","484632","Included"
"2025-12-21T21:05:50.269Z","","","Included","claude-4.5-opus-high-thinking","No","2019","793","234137","878","237827","Included"
"2025-12-21T21:04:35.246Z","","","Included","claude-4.5-opus-high-thinking","No","2764","749","344595","1344","349452","Included"
"2025-12-21T21:03:32.037Z","","","Included","claude-4.5-opus-high-thinking","No","1713","785","225251","588","228337","Included"
"2025-12-21T21:02:18.679Z","","","Included","claude-4.5-opus-high-thinking","No","3026","1201","219202","1342","224771","Included"
"2025-12-21T21:01:18.921Z","","","Included","claude-4.5-opus-high-thinking","No","1749","917","215740","632","219038","Included"
"2025-12-21T21:00:19.696Z","","","Included","claude-4.5-opus-high-thinking","No","2514","1556","210710","784","215564","Included"
"2025-12-21T20:59:18.039Z","","","Included","claude-4.5-opus-high-thinking","No","8426","1734","199387","826","210373","Included"
"2025-12-21T20:55:28.337Z","","","Included","claude-4.5-opus-high-thinking","No","101482","1156","579461","5339","687438","Included"
"2025-12-21T20:34:09.031Z","","","Included","claude-4.5-opus-high-thinking","No","90785","1637","170927","4249","267598","Included"
"2025-12-21T20:26:28.827Z","","","Included","claude-4.5-opus-high-thinking","No","83139","641","402732","2578","489090","Included"
"2025-12-21T20:18:51.247Z","","","Included","claude-4.5-opus-high-thinking","No","3102","390","226273","874","230639","Included"
"2025-12-21T20:13:50.881Z","","","Included","claude-4.5-opus-high-thinking","No","74100","1801","397576","7035","480512","Included"
"2025-12-21T19:56:08.981Z","","","Included","claude-4.5-opus-high-thinking","No","514","667","59560","484","61225","Included"
"2025-12-21T19:49:37.174Z","","","Included","claude-4.5-opus-high-thinking","No","44109","3125","294275","4778","346287","Included"
"2025-12-21T19:45:10.432Z","","","Included","claude-4.5-opus-high-thinking","No","12525","407","1112997","6056","1131985","Included"
"2025-12-21T19:40:16.973Z","","","Included","claude-4.5-opus-high-thinking","No","873","39","153419","253","154584","Included"
"2025-12-21T19:37:02.325Z","","","Included","claude-4.5-opus-high-thinking","No","620","350","152799","527","154296","Included"
"2025-12-21T19:30:56.344Z","","","Included","claude-4.5-opus-high-thinking","No","152799","1194","299826","2713","456532","Included"
"2025-12-21T19:14:23.347Z","","","Included","claude-4.5-opus-high-thinking","No","147639","1182","1129379","6376","1284576","Included"
"2025-12-21T19:02:41.560Z","","","Included","claude-4.5-opus-high-thinking","No","135765","499","400788","2525","539577","Included"
"2025-12-21T18:52:37.001Z","","","Included","claude-4.5-opus-high-thinking","No","131780","8597","633487","3744","777608","Included"
"2025-12-21T18:32:11.566Z","","","Included","claude-4.5-opus-high-thinking","No","100876","532","782054","6752","890214","Included"
"2025-12-21T18:29:44.874Z","","","Included","claude-4.5-opus-high-thinking","No","910","346","103955","565","105776","Included"
"2025-12-21T18:23:46.442Z","","","Included","claude-4.5-opus-high-thinking","No","19360","638","1435954","6798","1462750","Included"
"2025-12-21T18:15:06.981Z","","","Included","claude-4.5-opus-high-thinking","No","19749","460","1712274","14064","1746547","Included"
"2025-12-21T18:10:34.004Z","","","Included","claude-4.5-opus-high-thinking","No","61256","49","69548","1173","132026","Included"
"2025-12-21T18:07:03.320Z","","","Included","claude-4.5-opus-high-thinking","No","62390","188","329793","4613","396984","Included"
"2025-12-20T16:47:23.496Z","","","Included","claude-4.5-opus-high-thinking","No","23933","68","61397","1982","87380","Included"
"2025-12-20T16:37:38.077Z","","","Included","claude-4.5-opus-high-thinking","No","1840","32","67645","1079","70596","Included"
"2025-12-20T16:35:47.028Z","","","Included","claude-4.5-opus-high-thinking","No","33277","32","30891","780","64980","Included"
"2025-12-20T16:06:52.341Z","","","Included","gemini-3-pro-preview","No","0","31823","77725","2533","112081","Included"
"2025-12-20T15:58:58.915Z","","","Included","gemini-3-pro-preview","No","0","8369","58043","766","67178","Included"
"2025-12-20T15:50:33.470Z","","","Included","gemini-3-pro-preview","No","0","20363","0","112","20475","Included"
"2025-12-20T15:42:00.204Z","","","Included","gemini-3-pro-preview","No","0","9222","41037","2343","52602","Included"
"2025-12-20T15:19:02.827Z","","","Included","gemini-3-pro-preview","No","0","9080","48557","2078","59715","Included"
"2025-12-20T15:14:34.135Z","","","Included","gemini-3-pro-preview","No","0","17568","19692","1486","38746","Included"
"2025-12-17T10:32:56.273Z","","","Included","gemini-3-pro-preview","No","0","31252","107815","577","139644","Included"
"2025-12-17T10:32:45.690Z","","","Included","gemini-3-pro-preview","No","0","0","0","0","0","Included"
"2025-12-17T10:06:22.361Z","","","Included","gemini-3-pro-preview","No","0","3727","6543","50","10320","Included"
"2025-12-17T09:53:09.964Z","","","Included","claude-4.5-sonnet-thinking","No","3550","20","42952","1416","47938","Included"
"2025-12-17T09:45:50.063Z","","","Included","claude-4.5-opus-high-thinking","No","1224","8","12923","229","14384","Included"
"2025-12-17T09:32:03.858Z","","","Included","claude-4.5-opus-high-thinking","No","3886","236","69831","1501","75454","Included"
"2025-12-17T09:31:33.500Z","","","Included","auto","No","0","0","0","0","0","Included"
"2025-12-07T20:18:39.810Z","","","Included","claude-4.5-opus-high-thinking","No","47780","748","138377","1011","187916","Included"
"2025-12-07T20:11:54.905Z","","","Included","claude-4.5-opus-high-thinking","No","44789","1142","127700","1240","174871","Included"
"2025-12-07T20:03:28.898Z","","","Included","claude-4.5-opus-high-thinking","No","40091","668","117093","985","158837","Included"
"2025-12-07T19:55:54.230Z","","","Included","claude-4.5-opus-high-thinking","No","37626","3596","103923","2701","147846","Included"
"2025-12-07T19:47:31.461Z","","","Included","claude-4.5-opus-high-thinking","No","30670","2075","88167","1273","122185","Included"
"2025-12-07T19:38:05.255Z","","","Included","claude-4.5-opus-high-thinking","No","9400","52","235617","3436","248505","Included"
"2025-12-07T19:34:01.870Z","","","Included","claude-4.5-opus-high-thinking","No","17798","8","0","1150","18956","Included"
"2025-12-01T13:57:51.646Z","","","Included","claude-4.5-opus-high-thinking","No","63719","775","297272","2139","363905","Included"
"2025-12-01T13:49:00.188Z","","","Included","claude-4.5-opus-high-thinking","No","55499","68","422190","7507","485264","Included"
"2025-12-01T09:09:30.290Z","","","Included","claude-4.5-opus-high-thinking","No","9636","1017","518933","3598","533184","Included"
"2025-12-01T09:06:50.039Z","","","Included","claude-4.5-opus-high-thinking","No","45469","5512","152796","2639","206416","Included"
"2025-12-01T08:59:15.577Z","","","Included","claude-4.5-opus-high-thinking","No","28727","777","79131","1533","110168","Included"
"2025-12-01T08:48:06.118Z","","","Included","claude-4.5-opus-high-thinking","No","22551","32","78917","1587","103087","Included"
"2025-11-30T22:04:29.638Z","","","Included","claude-4.5-opus-high-thinking","No","26496","44","141383","2006","169929","Included"
"2025-11-30T21:45:06.433Z","","","Included","claude-4.5-opus-high-thinking","No","94921","5567","0","401","100889","Included"
"2025-11-30T21:33:02.220Z","","","Included","claude-4.5-opus-high-thinking","No","3210","1449","384654","1043","390356","Included"
"2025-11-30T21:28:25.029Z","","","Included","claude-4.5-opus-high-thinking","No","4219","1489","556280","1496","563484","Included"
"2025-11-30T21:23:35.152Z","","","Included","claude-4.5-opus-high-thinking","No","11173","734","433440","1991","447338","Included"
"2025-11-30T21:18:00.379Z","","","Included","claude-4.5-opus-high-thinking","No","85080","1285","247116","3168","336649","Included"
"2025-11-30T21:02:27.912Z","","","Included","claude-4.5-opus-high-thinking","No","78926","827","457690","3340","540783","Included"
"2025-11-30T20:43:59.925Z","","","Included","claude-4.5-opus-high-thinking","No","10589","889","266819","1431","279728","Included"
"2025-11-30T20:41:39.076Z","","","Included","claude-4.5-opus-high-thinking","No","61541","714","358023","3069","423347","Included"
"2025-11-30T20:38:51.480Z","","","Included","claude-4.5-opus-high-thinking","No","56751","1766","220584","1945","281046","Included"
"2025-11-30T20:29:30.460Z","","","Included","claude-4.5-opus-high-thinking","No","52249","2373","99492","2705","156819","Included"
"2025-11-30T19:15:38.132Z","","","Included","claude-4.5-opus-high-thinking","No","1641","114","138685","799","141239","Included"
"2025-11-30T19:14:14.139Z","","","Included","claude-4.5-opus-high-thinking","No","45504","630","43685","945","90764","Included"
"2025-11-30T19:06:30.614Z","","","Included","claude-4.5-opus-high-thinking","No","10559","3022","191469","4566","209616","Included"
"2025-11-30T19:06:26.229Z","","","Aborted, Not Charged","claude-4.5-opus-high-thinking","No","0","0","0","0","0","0.00"
"2025-11-30T18:49:25.933Z","","","Included","claude-4.5-opus-high-thinking","No","32136","26","77210","5126","114498","Included"
"2025-11-30T18:23:31.926Z","","","Included","claude-4.5-opus-high-thinking","No","2079","891","90363","737","94070","Included"
"2025-11-30T18:22:28.430Z","","","Included","claude-4.5-opus-high-thinking","No","2407","1066","80964","859","85296","Included"
"2025-11-30T18:18:22.718Z","","","Included","claude-4.5-opus-high-thinking","No","19297","26","55978","759","76060","Included"
"2025-11-29T05:53:36.573Z","","","Included","gemini-3-pro-preview","No","0","81322","262140","337","343799","Included"
"2025-11-29T04:26:09.597Z","","","Included","gemini-3-pro-preview","No","0","54070","37203","402","91675","Included"
"2025-11-29T04:16:27.447Z","","","Included","gemini-3-pro-preview","No","0","39025","188519","10589","238133","Included"
"2025-11-29T04:04:20.569Z","","","Included","claude-4.5-opus-high-thinking","No","5288","844","543660","1804","551596","Included"
"2025-11-29T04:00:48.738Z","","","Included","claude-4.5-opus-high-thinking","No","7052","1193","554845","2074","565164","Included"
"2025-11-29T03:54:39.325Z","","","Included","claude-4.5-opus-high-thinking","No","58138","879","583381","3838","646236","Included"
"2025-11-29T03:36:39.992Z","","","Included","claude-4.5-opus-high-thinking","No","45941","146","745532","8764","800383","Included"
"2025-11-29T02:20:00.642Z","","","Included","claude-4.5-opus-high-thinking","No","22160","3031","1366629","7156","1398976","Included"
"2025-11-29T02:18:47.944Z","","","Included","claude-4.5-opus-high-thinking","No","43450","972","82259","1219","127900","Included"
"2025-11-29T01:21:35.576Z","","","Included","gemini-3-pro-preview","No","0","35771","250698","4358","290827","Included"
"2025-11-29T01:12:51.387Z","","","Included","gemini-3-pro-preview","No","0","44841","312855","7377","365073","Included"
"2025-11-29T00:53:42.387Z","","","Included","gemini-3-pro-preview","No","0","46720","222526","4822","274068","Included"
"2025-11-29T00:37:47.958Z","","","Included","claude-4.5-opus-high-thinking","No","39380","104","500208","7202","546894","Included"
"2025-11-28T23:25:43.649Z","","","Included","claude-4.5-opus-high-thinking","No","16453","260","398218","3712","418643","Included"
"2025-11-28T23:24:45.115Z","","","Included","claude-4.5-opus-high-thinking","No","260","730","44684","551","46225","Included"
"2025-11-28T23:19:59.548Z","","","Included","claude-4.5-opus-high-thinking","No","44684","3277","421394","3331","472686","Included"
"2025-11-28T22:50:19.229Z","","","Included","claude-4.5-opus-high-thinking","No","39151","877","248680","1604","290312","Included"
"2025-11-28T22:35:00.105Z","","","Included","claude-4.5-opus-high-thinking","No","32077","68","224964","3157","260266","Included"
"2025-11-28T22:16:18.393Z","","","Included","claude-4.5-opus-high-thinking","No","45781","44","181591","4461","231877","Included"
"2025-11-28T22:00:03.796Z","","","Included","claude-4.5-opus-high-thinking","No","95475","1009","281835","2092","380411","Included"
"2025-11-28T21:52:35.317Z","","","Included","claude-4.5-opus-high-thinking","No","8355","4069","168023","4181","184628","Included"
"2025-11-28T21:48:21.392Z","","","Included","claude-4.5-opus-high-thinking","No","83910","635","164876","1617","251038","Included"
"2025-11-28T21:42:22.867Z","","","Included","claude-4.5-opus-high-thinking","No","1417","625","160296","914","163252","Included"
"2025-11-28T21:37:34.185Z","","","Included","claude-4.5-opus-high-thinking","No","113","618","80035","2","80768","Included"
"2025-11-28T21:32:45.254Z","","","Included","claude-4.5-opus-high-thinking","No","80035","110","79515","460","160120","Included"
"2025-11-28T20:51:20.546Z","","","Included","claude-4.5-opus-high-thinking","No","79515","103","0","299","79917","Included"
"2025-11-28T20:44:32.207Z","","","Included","claude-4.5-opus-high-thinking","No","79381","638","157438","442","237899","Included"
"2025-11-28T20:18:25.504Z","","","Included","claude-4.5-opus-high-thinking","No","1834","1161","152995","331","156321","Included"
"2025-11-28T20:14:32.017Z","","","Included","claude-4.5-opus-high-thinking","No","76294","7992","356921","3235","444442","Included"
"2025-11-28T19:59:59.111Z","","","Included","claude-4.5-opus-high-thinking","No","4556","464","374343","1264","380627","Included"
"2025-11-28T19:57:21.427Z","","","Included","claude-4.5-opus-high-thinking","No","91540","510","874043","5184","971277","Included"
"2025-11-28T19:48:48.872Z","","","Included","claude-4.5-opus-high-thinking","No","80362","865","904214","6160","991601","Included"
"2025-11-28T18:12:38.818Z","","","Included","claude-4.5-opus-high-thinking","No","18728","14","18077","875","37694","Included"
"2025-11-27T08:07:14.031Z","","","Included","claude-4.5-opus-high-thinking","No","2210","766","112429","1034","116439","Included"
"2025-11-27T08:07:07.090Z","","","Included","claude-4.5-opus-high-thinking","No","0","0","0","0","0","Included"
